Mon, 15 Aug 2016 09:31:48 GMT,25.40,67.60
Mon, 15 Aug 2016 09:31:50 GMT,25.40,67.70
Mon, 15 Aug 2016 09:31:52 GMT,25.40,68.10
Mon, 15 Aug 2016 09:31:55 GMT,25.40,68.00
Mon, 15 Aug 2016 09:31:57 GMT,25.40,67.90
Mon, 15 Aug 2016 09:31:59 GMT,25.40,67.80
Mon, 15 Aug 2016 09:32:01 GMT,25.40,67.80
Mon, 15 Aug 2016 09:32:04 GMT,25.40,67.90
Mon, 15 Aug 2016 09:32:06 GMT,25.40,68.00
Mon, 15 Aug 2016 09:32:08 GMT,25.40,67.80
Mon, 15 Aug 2016 09:32:11 GMT,25.40,67.80
Mon, 15 Aug 2016 09:32:13 GMT,25.30,67.50
Mon, 15 Aug 2016 09:32:15 GMT,25.30,67.40
Mon, 15 Aug 2016 09:32:17 GMT,25.30,67.30
Mon, 15 Aug 2016 09:32:20 GMT,25.30,67.40
Mon, 15 Aug 2016 09:32:22 GMT,25.30,67.60
Mon, 15 Aug 2016 09:32:24 GMT,25.30,67.60
Mon, 15 Aug 2016 09:32:26 GMT,25.30,67.60
Mon, 15 Aug 2016 09:32:29 GMT,25.30,68.60
Mon, 15 Aug 2016 09:40:54 GMT,24.80,70.60
Mon, 15 Aug 2016 09:40:56 GMT,24.80,70.20
Mon, 15 Aug 2016 09:40:58 GMT,24.80,69.20
Mon, 15 Aug 2016 09:41:01 GMT,24.80,68.80
Mon, 15 Aug 2016 09:41:03 GMT,24.80,68.70
Mon, 15 Aug 2016 09:41:05 GMT,24.80,68.80
Mon, 15 Aug 2016 09:41:07 GMT,24.80,69.00
Mon, 15 Aug 2016 09:41:10 GMT,24.80,68.90
Mon, 15 Aug 2016 09:41:12 GMT,24.80,69.30
Mon, 15 Aug 2016 09:41:14 GMT,24.80,69.50
Mon, 15 Aug 2016 09:41:17 GMT,24.80,70.30
Mon, 15 Aug 2016 09:41:19 GMT,24.80,69.80
Mon, 15 Aug 2016 09:41:21 GMT,24.80,69.50
Mon, 15 Aug 2016 09:41:23 GMT,24.80,69.30
Mon, 15 Aug 2016 09:41:26 GMT,24.80,68.70
Mon, 15 Aug 2016 09:41:28 GMT,24.80,69.60
Mon, 15 Aug 2016 09:41:30 GMT,24.80,69.60
Mon, 15 Aug 2016 09:41:32 GMT,24.80,69.40
Mon, 15 Aug 2016 09:41:35 GMT,24.80,69.20
Mon, 15 Aug 2016 09:41:37 GMT,24.80,69.20
Mon, 15 Aug 2016 09:41:39 GMT,24.80,69.00
Mon, 15 Aug 2016 09:41:42 GMT,24.80,68.90
Mon, 15 Aug 2016 09:41:44 GMT,24.80,68.80
Mon, 15 Aug 2016 09:41:46 GMT,24.80,68.80
Mon, 15 Aug 2016 09:41:48 GMT,24.80,68.60
Mon, 15 Aug 2016 09:41:51 GMT,24.80,68.80
Mon, 15 Aug 2016 09:41:53 GMT,24.80,68.60
Mon, 15 Aug 2016 09:43:28 GMT,25.00,69.60
Mon, 15 Aug 2016 09:43:30 GMT,25.00,69.60
Mon, 15 Aug 2016 09:43:33 GMT,25.00,70.00
Mon, 15 Aug 2016 09:43:35 GMT,25.00,69.80
Mon, 15 Aug 2016 09:43:37 GMT,25.00,69.50
Mon, 15 Aug 2016 09:43:40 GMT,25.00,69.20
Mon, 15 Aug 2016 09:43:42 GMT,25.00,69.00
Mon, 15 Aug 2016 09:43:44 GMT,25.00,68.90
Mon, 15 Aug 2016 09:43:46 GMT,25.00,68.90
Mon, 15 Aug 2016 09:43:49 GMT,25.00,68.90
Mon, 15 Aug 2016 09:43:51 GMT,25.00,69.20
Mon, 15 Aug 2016 09:43:53 GMT,25.00,69.20
Mon, 15 Aug 2016 09:43:55 GMT,25.30,79.90
Mon, 15 Aug 2016 09:43:58 GMT,25.20,75.20
Mon, 15 Aug 2016 09:44:00 GMT,25.20,72.30
Mon, 15 Aug 2016 09:44:02 GMT,25.20,70.00
Mon, 15 Aug 2016 09:44:05 GMT,25.20,69.30
Mon, 15 Aug 2016 09:44:07 GMT,25.10,68.90
Mon, 15 Aug 2016 09:51:17 GMT,25.00,69.00
Mon, 15 Aug 2016 09:51:20 GMT,25.00,68.90
